doc_id,primary_label_id,score,sample_text,annotator_notes
ATT.OPP.CHAR-1-02,ATT.OPP.CHAR,1,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.OPP.CHAR-1-03,ATT.OPP.CHAR,1,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.OPP.CHAR-1-04,ATT.OPP.CHAR,1,"OH-11 — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
ATT.OPP.CHAR-1-05,ATT.OPP.CHAR,1,"CLEVELAND — After John Doe belittled local teachers at a rally, Jane Smith condemned the rhetoric and thanked educators for their service.",Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.WALK-5-01,CRI.CLR.WALK,5,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.WALK-5-02,CRI.CLR.WALK,5,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.WALK-5-03,CRI.CLR.WALK,5,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.WALK-5-04,CRI.CLR.WALK,5,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.WALK-5-05,CRI.CLR.WALK,5,"OH-11 — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.WALK-4-01,CRI.CLR.WALK,4,"OH-11 — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.WALK-4-02,CRI.CLR.WALK,4,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.WALK-4-03,CRI.CLR.WALK,4,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.WALK-4-04,CRI.CLR.WALK,4,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.WALK-4-05,CRI.CLR.WALK,4,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.WALK-3-01,CRI.CLR.WALK,3,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.WALK-3-02,CRI.CLR.WALK,3,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.WALK-3-03,CRI.CLR.WALK,3,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.WALK-3-04,CRI.CLR.WALK,3,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.WALK-3-05,CRI.CLR.WALK,3,"CLEVELAND — Statement: I misspoke on the transit timeline yesterday. The construction phase begins in Q3 next year, not this winter.

I regret the confusion and have updated all materials.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
CRI.CLR.WALK-2-01,CRI.CLR.WALK,2,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.WALK-2-02,CRI.CLR.WALK,2,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.WALK-2-03,CRI.CLR.WALK,2,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.WALK-2-04,CRI.CLR.WALK,2,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.WALK-2-05,CRI.CLR.WALK,2,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Vague or disorganized; lacks key details; missing evidence/CTA; tone drifts or includes minor contradictions.
CRI.CLR.WALK-1-01,CRI.CLR.WALK,1,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.WALK-1-02,CRI.CLR.WALK,1,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.WALK-1-03,CRI.CLR.WALK,1,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.WALK-1-04,CRI.CLR.WALK,1,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.WALK-1-05,CRI.CLR.WALK,1,CLEVELAND — Statement: I misspoke on the transit timeline yesterday.,Poor quality; misleading or unsupported claims; significant errors; missing core info.
CRI.CLR.MEDIA-5-01,CRI.CLR.MEDIA,5,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.MEDIA-5-02,CRI.CLR.MEDIA,5,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.MEDIA-5-03,CRI.CLR.MEDIA,5,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.MEDIA-5-04,CRI.CLR.MEDIA,5,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.MEDIA-5-05,CRI.CLR.MEDIA,5,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.","Clear, specific, well-structured; evidence and CTA included; neutral but persuasive tone; error-free; dates/locations precise."
CRI.CLR.MEDIA-4-01,CRI.CLR.MEDIA,4,"OH-11 — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.MEDIA-4-02,CRI.CLR.MEDIA,4,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.MEDIA-4-03,CRI.CLR.MEDIA,4,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.MEDIA-4-04,CRI.CLR.MEDIA,4,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.MEDIA-4-05,CRI.CLR.MEDIA,4,"CLEVELAND — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.",Strong with minor omissions or slight verbosity; evidence present; minor copy edits needed.
CRI.CLR.MEDIA-3-01,CRI.CLR.MEDIA,3,"OH-11 — Correction: A recent article misattributed a quote on policing to Jane Smith. The quote was from a 2018 forum speaker, not Smith.

The campaign has requested an update from the outlet.",Adequate but generic; some specifics missing; CTA/evidence may be weak or one is missing.
